trader_id,market_id,asset_id,trade_date,volume_mwh,price,trade_type,trade_timestamp
1,2,3,2025-04-16,247,77.21,BUY,2025-04-16 15:00:00
12,1,1,2025-12-17,75,83.27,SELL,2025-12-17 04:00:00
8,5,5,2025-07-22,193,86.27,BUY,2025-07-22 13:00:00
3,4,7,2025-09-20,491,76.89,BUY,2025-09-20 12:00:00
10,1,1,2025-11-24,104,96.75,BUY,2025-11-24 08:00:00
14,4,4,2025-05-12,430,36.65,BUY,2025-05-12 02:00:00
14,2,2,2025-10-02,282,65.56,BUY,2025-10-02 02:00:00
10,2,4,2025-02-20,371,82.86,BUY,2025-02-20 01:00:00
12,2,9,2025-05-01,418,104.55,BUY,2025-05-01 09:00:00
8,4,6,2025-01-27,35,151.91,SELL,2025-01-27 20:00:00
6,1,7,2025-09-05,218,58.53,SELL,2025-09-05 23:00:00
1,2,8,2025-06-25,98,140.6,SELL,2025-06-25 22:00:00
13,5,2,2025-06-30,439,66.63,SELL,2025-06-30 00:00:00
14,3,1,2025-05-09,358,48.52,BUY,2025-05-09 16:00:00
13,3,5,2025-12-29,493,100.32,BUY,2025-12-29 00:00:00
7,3,1,2025-12-28,159,65.08,SELL,2025-12-28 00:00:00
3,3,1,2025-05-21,240,113.53,SELL,2025-05-21 22:00:00
9,3,5,2025-11-27,272,64.49,SELL,2025-11-27 05:00:00
9,3,10,2025-02-18,305,115.14,SELL,2025-02-18 08:00:00
4,4,7,2025-06-29,226,88.05,BUY,2025-06-29 16:00:00
2,1,3,2025-12-16,462,103.03,BUY,2025-12-16 11:00:00
10,5,6,2025-04-04,363,62.72,SELL,2025-04-04 16:00:00
15,1,9,2025-07-05,271,200.54,SELL,2025-07-05 21:00:00
9,5,5,2025-04-26,259,72.57,SELL,2025-04-26 06:00:00
5,2,8,2025-03-06,54,46.37,BUY,2025-03-06 15:00:00
11,5,6,2025-04-12,191,73.3,BUY,2025-04-12 23:00:00
15,4,3,2025-08-24,10,77.08,SELL,2025-08-24 04:00:00
12,2,6,2025-06-29,201,81.06,SELL,2025-06-29 13:00:00
8,3,9,2025-11-09,235,116.21,SELL,2025-11-09 08:00:00
9,4,4,2025-12-13,253,99.6,BUY,2025-12-13 06:00:00
11,4,1,2025-05-26,134,76.69,BUY,2025-05-26 16:00:00
1,1,9,2025-03-13,311,60.9,BUY,2025-03-13 12:00:00
11,1,8,2025-07-25,485,90.37,SELL,2025-07-25 17:00:00
3,2,5,2025-05-02,60,97.17,SELL,2025-05-02 10:00:00
7,4,8,2025-03-11,218,64.55,BUY,2025-03-11 16:00:00
14,2,9,2025-03-02,192,72.02,BUY,2025-03-02 15:00:00
2,3,3,2025-09-30,401,79.63,SELL,2025-09-30 17:00:00
14,1,1,2025-10-20,58,109.92,SELL,2025-10-20 18:00:00
4,4,10,2025-06-15,191,128.38,SELL,2025-06-15 18:00:00
4,3,6,2025-04-13,28,84.14,BUY,2025-04-13 23:00:00
7,4,2,2025-12-13,231,86.6,BUY,2025-12-13 05:00:00
14,3,8,2025-01-16,208,70.56,SELL,2025-01-16 07:00:00
15,5,1,2025-05-13,434,97.85,SELL,2025-05-13 08:00:00
2,3,5,2025-05-21,408,60.5,BUY,2025-05-21 14:00:00
8,5,4,2025-10-10,259,39.66,SELL,2025-10-10 05:00:00
8,1,9,2025-06-08,276,118.42,BUY,2025-06-08 20:00:00
13,5,6,2025-09-20,28,36.76,BUY,2025-09-20 03:00:00
15,2,2,2025-09-07,102,88.34,SELL,2025-09-07 09:00:00
6,3,2,2025-04-02,171,69.49,SELL,2025-04-02 13:00:00
4,1,5,2025-07-24,171,100.22,BUY,2025-07-24 15:00:00
2,4,2,2025-02-07,285,96.43,SELL,2025-02-07 12:00:00
15,3,9,2025-01-09,380,76.24,BUY,2025-01-09 00:00:00
3,3,4,2025-04-26,432,105.25,SELL,2025-04-26 10:00:00
3,5,8,2025-08-04,101,122.76,BUY,2025-08-04 20:00:00
12,5,3,2025-02-09,454,107.2,BUY,2025-02-09 14:00:00
3,3,5,2025-10-06,145,39.61,BUY,2025-10-06 07:00:00
4,3,8,2025-05-31,176,82.68,SELL,2025-05-31 06:00:00
15,2,3,2025-07-29,19,142.17,SELL,2025-07-29 22:00:00
15,4,8,2025-01-11,420,93.04,SELL,2025-01-11 17:00:00
7,2,8,2025-02-20,31,144.31,BUY,2025-02-20 21:00:00
9,2,6,2025-01-28,433,79.49,SELL,2025-01-28 02:00:00
10,4,10,2025-04-12,213,64.48,BUY,2025-04-12 01:00:00
13,1,6,2025-05-12,344,71.6,SELL,2025-05-12 15:00:00
15,4,2,2025-01-17,474,102.45,SELL,2025-01-17 13:00:00
4,1,5,2025-08-09,350,149.23,SELL,2025-08-09 21:00:00
13,3,7,2025-08-14,478,64.0,BUY,2025-08-14 02:00:00
7,2,5,2025-11-17,160,111.61,SELL,2025-11-17 20:00:00
10,3,2,2025-01-24,47,131.35,SELL,2025-01-24 08:00:00
6,2,9,2025-12-16,73,73.54,SELL,2025-12-16 05:00:00
10,5,9,2025-12-16,278,143.52,BUY,2025-12-16 20:00:00
9,2,2,2025-08-01,43,109.61,BUY,2025-08-01 11:00:00
8,2,3,2025-05-21,317,99.44,BUY,2025-05-21 11:00:00
2,2,10,2025-05-07,110,60.91,SELL,2025-05-07 17:00:00
3,1,1,2025-10-13,303,72.35,BUY,2025-10-13 04:00:00
6,5,7,2025-08-13,480,144.41,BUY,2025-08-13 22:00:00
5,1,5,2025-01-30,368,112.32,SELL,2025-01-30 16:00:00
2,4,8,2025-05-25,34,-6.39,BUY,2025-05-25 00:00:00
2,4,1,2025-10-17,19,81.46,SELL,2025-10-17 11:00:00
5,5,9,2025-07-03,64,103.53,BUY,2025-07-03 14:00:00
5,4,3,2025-11-15,403,70.73,BUY,2025-11-15 17:00:00
1,3,1,2025-06-11,384,67.29,BUY,2025-06-11 13:00:00
15,1,6,2025-05-27,476,40.68,BUY,2025-05-27 18:00:00
10,2,9,2025-08-24,201,115.53,BUY,2025-08-24 11:00:00
11,3,1,2025-06-21,328,113.52,BUY,2025-06-21 08:00:00
3,2,7,2025-07-10,342,51.43,SELL,2025-07-10 05:00:00
9,4,3,2025-07-24,187,101.18,SELL,2025-07-24 10:00:00
15,1,4,2025-08-14,286,101.28,BUY,2025-08-14 23:00:00
10,4,4,2025-12-31,191,111.83,SELL,2025-12-31 10:00:00
13,1,1,2025-07-27,487,102.5,BUY,2025-07-27 09:00:00
3,2,7,2025-04-22,144,63.23,SELL,2025-04-22 14:00:00
6,2,6,2025-07-25,279,119.92,SELL,2025-07-25 21:00:00
6,2,2,2025-11-02,34,91.48,BUY,2025-11-02 09:00:00
2,5,3,2025-02-05,46,71.9,BUY,2025-02-05 01:00:00
7,4,2,2025-06-18,317,67.44,BUY,2025-06-18 06:00:00
9,5,7,2025-03-17,53,25.17,BUY,2025-03-17 04:00:00
9,3,4,2025-07-01,159,85.49,BUY,2025-07-01 05:00:00
8,5,7,2025-07-26,240,66.02,BUY,2025-07-26 02:00:00
14,2,5,2025-10-24,232,73.67,BUY,2025-10-24 14:00:00
5,1,5,2025-10-05,490,103.4,BUY,2025-10-05 09:00:00
8,4,10,2025-03-07,323,72.01,BUY,2025-03-07 12:00:00
9,4,1,2025-09-18,253,46.27,BUY,2025-09-18 00:00:00
1,4,2,2025-07-26,356,126.06,SELL,2025-07-26 22:00:00
1,3,1,2025-01-11,194,108.03,SELL,2025-01-11 16:00:00
11,4,4,2025-01-06,138,108.65,SELL,2025-01-06 07:00:00
13,3,1,2025-10-14,470,55.35,SELL,2025-10-14 03:00:00
5,2,2,2025-11-24,327,50.97,SELL,2025-11-24 06:00:00
7,1,7,2025-04-02,180,212.72,SELL,2025-04-02 21:00:00
13,2,5,2025-12-21,405,92.59,BUY,2025-12-21 17:00:00
9,5,3,2025-07-02,128,113.67,SELL,2025-07-02 11:00:00
9,4,9,2025-12-03,465,97.63,BUY,2025-12-03 03:00:00
14,5,10,2025-09-19,412,71.47,BUY,2025-09-19 13:00:00
3,3,2,2025-06-30,158,46.18,BUY,2025-06-30 04:00:00
1,2,1,2025-12-13,238,101.88,BUY,2025-12-13 06:00:00
3,4,5,2025-10-23,165,73.59,BUY,2025-10-23 01:00:00
8,3,4,2025-04-09,402,115.09,SELL,2025-04-09 19:00:00
7,2,5,2025-07-29,56,72.21,BUY,2025-07-29 00:00:00
5,2,10,2025-09-20,416,75.47,SELL,2025-09-20 14:00:00
11,3,9,2025-09-23,461,116.17,SELL,2025-09-23 22:00:00
10,1,10,2025-09-30,338,100.99,BUY,2025-09-30 11:00:00
12,2,2,2025-09-26,432,136.92,SELL,2025-09-26 20:00:00
15,4,9,2025-09-24,79,108.13,BUY,2025-09-24 08:00:00
9,5,8,2025-07-19,40,152.15,SELL,2025-07-19 20:00:00
13,3,3,2025-04-12,263,90.0,SELL,2025-04-12 17:00:00
4,1,5,2025-02-12,189,127.86,BUY,2025-02-12 09:00:00
6,2,9,2025-07-07,317,99.8,BUY,2025-07-07 13:00:00
12,5,5,2025-05-07,471,97.81,SELL,2025-05-07 23:00:00
5,1,1,2025-08-30,89,95.83,SELL,2025-08-30 10:00:00
6,3,8,2025-06-27,197,54.09,SELL,2025-06-27 02:00:00
15,2,9,2025-09-05,149,129.13,BUY,2025-09-05 19:00:00
4,2,2,2025-12-16,148,115.2,BUY,2025-12-16 09:00:00
3,3,10,2025-11-04,167,81.27,BUY,2025-11-04 23:00:00
15,5,7,2025-04-12,142,130.85,BUY,2025-04-12 22:00:00
5,5,10,2025-10-24,298,123.76,BUY,2025-10-24 19:00:00
5,4,3,2025-02-28,253,79.62,SELL,2025-02-28 07:00:00
14,2,2,2025-09-20,186,53.27,SELL,2025-09-20 07:00:00
11,3,10,2025-06-03,375,78.82,BUY,2025-06-03 15:00:00
2,2,2,2025-11-24,188,45.84,BUY,2025-11-24 16:00:00
10,4,2,2025-09-13,407,60.23,BUY,2025-09-13 07:00:00
4,4,10,2025-01-24,197,77.38,BUY,2025-01-24 00:00:00
13,1,1,2025-08-19,396,85.41,SELL,2025-08-19 23:00:00
3,2,10,2025-04-17,394,62.08,SELL,2025-04-17 16:00:00
14,3,7,2025-08-01,460,132.85,BUY,2025-08-01 20:00:00
7,1,2,2025-06-27,20,100.86,BUY,2025-06-27 18:00:00
5,3,9,2025-07-26,218,85.93,SELL,2025-07-26 01:00:00
15,4,8,2025-08-25,23,133.5,BUY,2025-08-25 20:00:00
6,5,7,2025-12-13,208,108.34,BUY,2025-12-13 12:00:00
14,5,5,2025-12-15,276,102.72,SELL,2025-12-15 14:00:00
11,3,6,2025-04-17,122,72.15,BUY,2025-04-17 07:00:00
15,3,6,2025-06-10,30,113.57,SELL,2025-06-10 08:00:00
7,5,8,2025-05-25,44,-6.43,BUY,2025-05-25 00:00:00
2,1,3,2025-04-25,265,115.84,BUY,2025-04-25 22:00:00
10,5,4,2025-06-06,355,98.38,BUY,2025-06-06 11:00:00
4,4,1,2025-06-01,427,116.33,BUY,2025-06-01 18:00:00
14,2,8,2025-12-05,69,95.36,BUY,2025-12-05 07:00:00
15,3,9,2025-03-11,383,122.57,SELL,2025-03-11 04:00:00
6,1,10,2025-12-09,244,150.11,BUY,2025-12-09 21:00:00
3,4,9,2025-08-21,268,119.71,BUY,2025-08-21 18:00:00
6,2,7,2025-05-30,266,71.33,BUY,2025-05-30 00:00:00
10,1,3,2025-09-27,67,62.48,BUY,2025-09-27 02:00:00
15,3,2,2025-09-13,470,40.69,BUY,2025-09-13 05:00:00
1,1,8,2025-05-02,251,122.59,BUY,2025-05-02 19:00:00
8,4,2,2025-04-23,189,109.79,SELL,2025-04-23 20:00:00
10,5,9,2025-06-23,90,101.84,SELL,2025-06-23 19:00:00
5,3,1,2025-12-17,152,84.87,SELL,2025-12-17 22:00:00
14,2,8,2025-04-25,274,82.55,SELL,2025-04-25 14:00:00
14,3,8,2025-11-08,450,67.3,BUY,2025-11-08 12:00:00
14,4,5,2025-11-27,181,97.76,BUY,2025-11-27 11:00:00
11,2,9,2025-04-27,305,133.21,SELL,2025-04-27 20:00:00
14,4,1,2025-08-15,153,163.67,SELL,2025-08-15 20:00:00
1,3,2,2025-02-05,433,66.9,SELL,2025-02-05 01:00:00
14,1,4,2025-08-21,36,110.85,BUY,2025-08-21 07:00:00
10,4,6,2025-11-09,407,118.21,BUY,2025-11-09 22:00:00
10,5,1,2025-09-24,422,121.03,BUY,2025-09-24 21:00:00
15,5,5,2025-05-28,497,64.76,SELL,2025-05-28 06:00:00
11,3,5,2025-11-24,87,83.61,BUY,2025-11-24 09:00:00
1,2,3,2025-01-26,93,107.08,BUY,2025-01-26 07:00:00
11,1,6,2025-11-05,71,61.79,BUY,2025-11-05 02:00:00
10,2,10,2025-07-12,358,119.54,BUY,2025-07-12 10:00:00
15,4,2,2025-06-15,176,51.34,SELL,2025-06-15 00:00:00
12,3,1,2025-06-27,259,80.22,BUY,2025-06-27 09:00:00
3,1,1,2025-08-22,251,131.47,BUY,2025-08-22 20:00:00
6,3,8,2025-01-09,386,117.32,BUY,2025-01-09 09:00:00
2,3,9,2025-10-01,382,47.24,SELL,2025-10-01 07:00:00
8,3,1,2025-08-02,284,126.62,BUY,2025-08-02 19:00:00
11,2,10,2025-02-26,488,149.04,BUY,2025-02-26 20:00:00
10,4,5,2025-02-01,224,87.97,SELL,2025-02-01 07:00:00
7,4,5,2025-11-11,13,88.55,BUY,2025-11-11 09:00:00
11,2,2,2025-08-11,26,92.69,SELL,2025-08-11 16:00:00
2,5,10,2025-02-20,128,89.37,SELL,2025-02-20 05:00:00
1,1,4,2025-06-11,212,76.1,BUY,2025-06-11 23:00:00
7,1,9,2025-02-25,275,135.52,BUY,2025-02-25 10:00:00
13,2,5,2025-12-26,102,103.2,SELL,2025-12-26 06:00:00
13,3,9,2025-11-10,320,65.05,BUY,2025-11-10 07:00:00
7,3,3,2025-07-15,379,74.25,SELL,2025-07-15 03:00:00
3,4,6,2025-04-05,223,108.88,BUY,2025-04-05 18:00:00
14,2,10,2025-11-10,147,95.68,SELL,2025-11-10 11:00:00
10,5,1,2025-05-21,387,58.13,BUY,2025-05-21 05:00:00
13,5,9,2025-02-22,296,99.1,SELL,2025-02-22 15:00:00
8,1,2,2025-06-26,84,74.84,SELL,2025-06-26 12:00:00
8,1,10,2025-06-29,397,41.9,BUY,2025-06-29 03:00:00
5,3,1,2025-06-05,303,71.1,BUY,2025-06-05 13:00:00
7,3,7,2025-03-11,405,107.63,BUY,2025-03-11 09:00:00
3,2,2,2025-02-05,447,152.41,BUY,2025-02-05 20:00:00
6,3,6,2025-02-05,66,64.7,BUY,2025-02-05 04:00:00
3,3,10,2025-01-06,371,91.81,BUY,2025-01-06 16:00:00
11,4,6,2025-08-28,61,120.12,BUY,2025-08-28 11:00:00
12,2,10,2025-09-28,377,55.64,BUY,2025-09-28 14:00:00
9,1,4,2025-08-30,259,66.68,SELL,2025-08-30 02:00:00
7,2,5,2025-09-16,165,127.8,BUY,2025-09-16 08:00:00
1,5,5,2025-12-13,94,266.25,BUY,2025-12-13 21:00:00
8,3,6,2025-03-27,54,125.59,BUY,2025-03-27 21:00:00
9,1,7,2025-07-02,307,114.15,BUY,2025-07-02 10:00:00
10,2,3,2025-06-05,217,107.52,SELL,2025-06-05 10:00:00
2,1,4,2025-12-13,454,101.98,BUY,2025-12-13 14:00:00
1,3,2,2025-09-13,321,64.95,SELL,2025-09-13 02:00:00
15,1,2,2025-03-16,448,214.61,SELL,2025-03-16 19:00:00
15,1,2,2025-06-29,84,80.87,SELL,2025-06-29 17:00:00
11,1,1,2025-12-08,313,87.32,BUY,2025-12-08 03:00:00
4,5,2,2025-07-21,158,86.94,SELL,2025-07-21 16:00:00
9,4,8,2025-06-05,318,58.52,BUY,2025-06-05 06:00:00
6,2,3,2025-01-11,342,121.07,SELL,2025-01-11 19:00:00
11,1,3,2025-02-21,370,104.33,SELL,2025-02-21 17:00:00
13,5,7,2025-03-18,474,120.27,BUY,2025-03-18 19:00:00
12,1,8,2025-08-29,487,98.11,SELL,2025-08-29 17:00:00
10,1,1,2025-04-06,307,40.02,SELL,2025-04-06 00:00:00
8,4,6,2025-11-21,272,135.45,BUY,2025-11-21 20:00:00
7,5,4,2025-07-10,109,96.14,SELL,2025-07-10 07:00:00
5,4,4,2025-12-24,91,81.04,BUY,2025-12-24 04:00:00
5,5,10,2025-02-22,92,102.27,BUY,2025-02-22 07:00:00
14,2,2,2025-09-27,132,79.7,SELL,2025-09-27 06:00:00
6,2,4,2025-03-11,11,52.98,BUY,2025-03-11 02:00:00
15,4,1,2025-04-21,453,104.37,BUY,2025-04-21 08:00:00
6,2,6,2025-05-21,353,100.97,SELL,2025-05-21 11:00:00
5,1,5,2025-05-23,221,106.78,BUY,2025-05-23 21:00:00
8,2,4,2025-07-22,349,78.37,BUY,2025-07-22 12:00:00
3,2,8,2025-11-14,293,75.53,BUY,2025-11-14 12:00:00
9,2,1,2025-05-03,83,46.18,BUY,2025-05-03 04:00:00
5,1,2,2025-07-31,431,146.44,BUY,2025-07-31 22:00:00
9,5,1,2025-10-05,362,44.96,BUY,2025-10-05 01:00:00
5,2,8,2025-12-05,77,95.9,BUY,2025-12-05 07:00:00
3,2,1,2025-07-27,135,107.32,BUY,2025-07-27 15:00:00
9,3,7,2025-04-16,155,142.56,BUY,2025-04-16 01:00:00
2,3,6,2025-04-23,78,62.27,BUY,2025-04-23 14:00:00
12,5,10,2025-01-01,230,145.23,SELL,2025-01-01 18:00:00
13,2,10,2025-04-18,70,48.11,BUY,2025-04-18 01:00:00
5,2,5,2025-02-02,304,89.53,BUY,2025-02-02 15:00:00
3,5,2,2025-01-18,263,111.18,BUY,2025-01-18 06:00:00
7,5,1,2025-12-23,89,133.5,BUY,2025-12-23 11:00:00
4,3,2,2025-02-15,337,100.55,BUY,2025-02-15 23:00:00
15,1,3,2025-07-23,303,129.28,BUY,2025-07-23 19:00:00
14,5,5,2025-08-10,169,74.29,SELL,2025-08-10 05:00:00
8,3,2,2025-02-18,441,144.18,BUY,2025-02-18 19:00:00
1,4,7,2025-12-26,391,165.23,SELL,2025-12-26 18:00:00
5,1,4,2025-09-25,420,75.14,SELL,2025-09-25 00:00:00
8,3,2,2025-07-17,492,108.82,SELL,2025-07-17 17:00:00
2,5,1,2025-07-10,435,80.37,BUY,2025-07-10 01:00:00
6,4,5,2025-12-07,330,83.67,BUY,2025-12-07 12:00:00
7,4,4,2025-10-04,22,50.54,SELL,2025-10-04 12:00:00
6,5,10,2025-04-18,440,93.06,BUY,2025-04-18 21:00:00
10,5,7,2025-08-27,280,126.46,BUY,2025-08-27 10:00:00
3,4,2,2025-01-31,302,69.22,SELL,2025-01-31 02:00:00
6,1,1,2025-02-05,221,70.57,SELL,2025-02-05 01:00:00
7,4,9,2025-04-08,326,128.04,BUY,2025-04-08 19:00:00
13,5,2,2025-01-27,18,146.11,BUY,2025-01-27 21:00:00
3,1,7,2025-12-09,364,72.43,BUY,2025-12-09 07:00:00
12,3,9,2025-05-17,488,220.43,BUY,2025-05-17 08:00:00
10,2,8,2025-01-01,319,86.72,SELL,2025-01-01 06:00:00
2,2,4,2025-06-04,475,30.38,BUY,2025-06-04 05:00:00
3,2,8,2025-08-23,392,96.77,BUY,2025-08-23 14:00:00
12,3,2,2025-04-17,400,53.25,SELL,2025-04-17 12:00:00
14,3,4,2025-05-04,339,67.2,BUY,2025-05-04 02:00:00
1,4,6,2025-11-04,260,104.44,BUY,2025-11-04 19:00:00
7,3,6,2025-10-10,159,137.07,BUY,2025-10-10 20:00:00
4,3,10,2025-07-14,153,77.64,SELL,2025-07-14 05:00:00
3,5,2,2025-06-08,98,98.96,BUY,2025-06-08 09:00:00
14,3,2,2025-08-23,444,88.09,SELL,2025-08-23 17:00:00
6,5,6,2025-11-05,137,122.71,BUY,2025-11-05 21:00:00
14,4,6,2025-02-18,282,142.83,BUY,2025-02-18 11:00:00
3,2,9,2025-02-23,459,133.37,BUY,2025-02-23 09:00:00
12,1,5,2025-12-08,226,87.13,SELL,2025-12-08 03:00:00
11,2,9,2025-01-13,224,80.43,SELL,2025-01-13 14:00:00
10,4,9,2025-06-27,359,81.24,BUY,2025-06-27 11:00:00
3,1,4,2025-08-29,177,77.8,BUY,2025-08-29 03:00:00
9,2,10,2025-12-07,408,144.99,BUY,2025-12-07 20:00:00
2,4,8,2025-11-12,278,72.18,SELL,2025-11-12 15:00:00
15,4,10,2025-09-07,279,51.03,SELL,2025-09-07 02:00:00
5,5,9,2025-09-11,462,108.69,BUY,2025-09-11 18:00:00
10,3,9,2025-12-06,343,140.9,BUY,2025-12-06 18:00:00
15,5,3,2025-12-07,120,92.33,BUY,2025-12-07 23:00:00
10,5,1,2025-08-25,127,88.43,BUY,2025-08-25 16:00:00
2,2,6,2025-09-29,160,58.11,BUY,2025-09-29 07:00:00
6,4,6,2025-05-21,449,55.21,SELL,2025-05-21 02:00:00
4,3,10,2025-03-25,211,121.11,BUY,2025-03-25 20:00:00
7,4,4,2025-02-15,334,146.0,SELL,2025-02-15 20:00:00
13,1,9,2025-08-01,67,82.17,BUY,2025-08-01 16:00:00
1,2,7,2025-08-22,439,89.99,SELL,2025-08-22 23:00:00
8,5,3,2025-07-07,143,105.11,BUY,2025-07-07 14:00:00
2,3,2,2025-11-14,486,67.7,SELL,2025-11-14 15:00:00
15,3,10,2025-07-11,496,202.23,BUY,2025-07-11 03:00:00
15,3,7,2025-09-09,455,52.1,SELL,2025-09-09 13:00:00
4,1,2,2025-02-18,51,97.39,BUY,2025-02-18 03:00:00
11,5,1,2025-02-11,334,95.77,BUY,2025-02-11 12:00:00
13,3,4,2025-08-06,211,91.65,SELL,2025-08-06 01:00:00
7,4,2,2025-04-17,18,134.68,BUY,2025-04-17 01:00:00
14,3,10,2025-06-04,482,58.11,SELL,2025-06-04 04:00:00
15,3,10,2025-10-09,455,114.42,BUY,2025-10-09 21:00:00
8,3,3,2025-07-27,359,96.75,SELL,2025-07-27 16:00:00
9,1,6,2025-01-15,277,111.95,SELL,2025-01-15 17:00:00
5,5,6,2025-04-07,157,60.49,BUY,2025-04-07 14:00:00
9,4,9,2025-04-15,494,88.58,BUY,2025-04-15 23:00:00
9,2,7,2025-08-15,57,89.8,BUY,2025-08-15 03:00:00
3,3,4,2025-07-11,394,154.81,SELL,2025-07-11 19:00:00
7,5,4,2025-12-10,371,96.12,BUY,2025-12-10 14:00:00
8,1,10,2025-03-28,186,114.44,SELL,2025-03-28 20:00:00
1,4,4,2025-02-07,266,118.72,BUY,2025-02-07 11:00:00
11,5,7,2025-12-30,208,90.15,SELL,2025-12-30 03:00:00
10,3,5,2025-01-20,161,102.47,BUY,2025-01-20 06:00:00
5,5,9,2025-03-04,437,58.25,SELL,2025-03-04 13:00:00
1,1,9,2025-01-30,290,281.82,BUY,2025-01-30 19:00:00
3,2,6,2025-08-11,57,85.71,BUY,2025-08-11 02:00:00
2,1,7,2025-10-26,233,120.61,BUY,2025-10-26 22:00:00
13,2,10,2025-05-31,179,114.61,SELL,2025-05-31 11:00:00
2,3,2,2025-01-09,345,131.28,BUY,2025-01-09 19:00:00
4,4,9,2025-11-03,186,65.59,SELL,2025-11-03 12:00:00
5,1,10,2025-02-01,456,122.32,SELL,2025-02-01 09:00:00
11,4,8,2025-06-06,162,84.03,SELL,2025-06-06 06:00:00
1,1,5,2025-05-15,408,68.31,BUY,2025-05-15 06:00:00
11,4,8,2025-01-19,230,84.49,SELL,2025-01-19 03:00:00
6,2,4,2025-07-25,199,123.18,BUY,2025-07-25 09:00:00
11,5,7,2025-03-23,201,74.09,BUY,2025-03-23 16:00:00
11,5,7,2025-06-28,369,37.05,SELL,2025-06-28 00:00:00
5,2,5,2025-08-31,186,72.77,BUY,2025-08-31 05:00:00
13,2,2,2025-03-13,28,122.81,BUY,2025-03-13 20:00:00
4,3,9,2025-12-16,492,83.41,SELL,2025-12-16 01:00:00
6,1,8,2025-03-04,228,80.68,BUY,2025-03-04 06:00:00
2,4,4,2025-03-24,440,101.58,BUY,2025-03-24 11:00:00
8,2,6,2025-08-15,142,58.89,BUY,2025-08-15 04:00:00
6,4,3,2025-06-18,300,116.1,BUY,2025-06-18 21:00:00
15,1,4,2025-12-18,145,104.79,BUY,2025-12-18 13:00:00
3,4,3,2025-10-26,356,104.33,BUY,2025-10-26 08:00:00
4,5,9,2025-12-24,481,89.05,SELL,2025-12-24 07:00:00
12,3,10,2025-10-28,458,101.14,BUY,2025-10-28 09:00:00
13,1,8,2025-01-12,418,155.82,BUY,2025-01-12 20:00:00
2,1,4,2025-07-31,63,149.47,BUY,2025-07-31 19:00:00
4,3,1,2025-06-16,118,105.23,SELL,2025-06-16 10:00:00
9,1,7,2025-12-20,34,158.99,BUY,2025-12-20 19:00:00
4,3,4,2025-02-07,220,92.5,BUY,2025-02-07 12:00:00
13,2,4,2025-03-02,302,118.63,SELL,2025-03-02 19:00:00
8,2,3,2025-05-02,364,59.48,SELL,2025-05-02 17:00:00
3,4,7,2025-04-16,124,65.77,BUY,2025-04-16 13:00:00
13,5,2,2025-10-02,53,42.48,SELL,2025-10-02 03:00:00
15,5,3,2025-02-03,315,93.21,BUY,2025-02-03 13:00:00
5,1,7,2025-11-13,259,88.09,SELL,2025-11-13 11:00:00
2,1,1,2025-04-03,321,124.34,SELL,2025-04-03 20:00:00
14,4,3,2025-03-22,64,66.37,BUY,2025-03-22 01:00:00
9,5,10,2025-07-27,461,81.42,SELL,2025-07-27 04:00:00
9,2,10,2025-04-10,468,82.55,SELL,2025-04-10 11:00:00
14,2,2,2025-03-25,137,47.42,SELL,2025-03-25 04:00:00
10,3,4,2025-07-21,491,75.36,BUY,2025-07-21 01:00:00
7,2,6,2025-08-09,255,84.76,BUY,2025-08-09 02:00:00
2,5,4,2025-04-15,480,159.47,SELL,2025-04-15 07:00:00
4,3,3,2025-01-05,321,136.18,BUY,2025-01-05 08:00:00
15,1,2,2025-10-13,334,118.59,SELL,2025-10-13 22:00:00
6,4,4,2025-12-26,269,105.65,SELL,2025-12-26 14:00:00
9,5,2,2025-03-05,10,97.57,SELL,2025-03-05 09:00:00
13,2,6,2025-02-26,425,73.71,BUY,2025-02-26 07:00:00
6,3,10,2025-04-23,202,87.85,SELL,2025-04-23 10:00:00
4,2,5,2025-05-31,252,65.54,BUY,2025-05-31 12:00:00
1,1,4,2025-01-22,118,76.76,BUY,2025-01-22 04:00:00
15,2,3,2025-08-10,318,70.38,SELL,2025-08-10 06:00:00
7,2,3,2025-09-15,268,133.84,BUY,2025-09-15 22:00:00
7,4,2,2025-02-23,198,60.01,SELL,2025-02-23 02:00:00
6,2,7,2025-04-28,359,60.86,SELL,2025-04-28 14:00:00
3,4,9,2025-01-03,111,94.41,BUY,2025-01-03 15:00:00
5,3,1,2025-06-13,139,104.87,BUY,2025-06-13 09:00:00
7,1,9,2025-02-05,236,144.97,BUY,2025-02-05 19:00:00
6,4,8,2025-03-06,295,88.93,SELL,2025-03-06 11:00:00
7,2,10,2025-03-28,155,85.55,BUY,2025-03-28 12:00:00
5,3,1,2025-01-19,492,85.26,SELL,2025-01-19 04:00:00
12,4,1,2025-09-11,80,77.12,BUY,2025-09-11 13:00:00
1,4,6,2025-06-02,287,92.24,SELL,2025-06-02 09:00:00
10,3,7,2025-02-01,18,127.13,BUY,2025-02-01 18:00:00
11,1,9,2025-01-31,144,96.02,BUY,2025-01-31 15:00:00
5,3,10,2025-10-28,36,71.24,BUY,2025-10-28 14:00:00
2,1,6,2025-11-13,241,58.42,SELL,2025-11-13 00:00:00
10,1,5,2025-06-20,144,66.59,BUY,2025-06-20 14:00:00
10,2,2,2025-10-02,71,113.71,SELL,2025-10-02 18:00:00
