market_id,price_timestamp,settlement_price,hour,peak_type
1,2025-06-25 19:00:00,123.82,19,Peak
1,2025-06-25 20:00:00,115.94,20,Peak
1,2025-06-25 21:00:00,125.37,21,Peak
1,2025-06-25 22:00:00,136.65,22,Peak
1,2025-06-25 23:00:00,68.21,23,Off-Peak
1,2025-06-26 00:00:00,49.05,0,Off-Peak
1,2025-06-26 01:00:00,50.77,1,Off-Peak
1,2025-06-26 02:00:00,58.25,2,Off-Peak
1,2025-06-26 03:00:00,66.79,3,Off-Peak
1,2025-06-26 04:00:00,43.22,4,Off-Peak
1,2025-06-26 05:00:00,59.33,5,Off-Peak
1,2025-06-26 06:00:00,65.33,6,Off-Peak
1,2025-06-26 07:00:00,62.63,7,Off-Peak
1,2025-06-26 08:00:00,98.66,8,Peak
1,2025-06-26 09:00:00,92.23,9,Peak
1,2025-06-26 10:00:00,98.26,10,Peak
1,2025-06-26 11:00:00,92.53,11,Peak
1,2025-06-26 12:00:00,77.63,12,Off-Peak
1,2025-06-26 13:00:00,79.22,13,Off-Peak
1,2025-06-26 14:00:00,72.17,14,Off-Peak
1,2025-06-26 15:00:00,55.83,15,Off-Peak
1,2025-06-26 16:00:00,197.32,16,Off-Peak
1,2025-06-26 17:00:00,79.91,17,Off-Peak
1,2025-06-26 18:00:00,113.66,18,Peak
1,2025-06-26 19:00:00,116.4,19,Peak
1,2025-06-26 20:00:00,129.42,20,Peak
1,2025-06-26 21:00:00,116.39,21,Peak
1,2025-06-26 22:00:00,118.24,22,Peak
1,2025-06-26 23:00:00,71.03,23,Off-Peak
1,2025-06-27 00:00:00,53.0,0,Off-Peak
1,2025-06-27 01:00:00,62.45,1,Off-Peak
1,2025-06-27 02:00:00,52.9,2,Off-Peak
1,2025-06-27 03:00:00,58.52,3,Off-Peak
1,2025-06-27 04:00:00,58.09,4,Off-Peak
1,2025-06-27 05:00:00,51.61,5,Off-Peak
1,2025-06-27 06:00:00,199.08,6,Off-Peak
1,2025-06-27 07:00:00,57.37,7,Off-Peak
1,2025-06-27 08:00:00,92.06,8,Peak
1,2025-06-27 09:00:00,82.37,9,Peak
1,2025-06-27 10:00:00,78.66,10,Peak
1,2025-06-27 11:00:00,84.05,11,Peak
1,2025-06-27 12:00:00,84.34,12,Off-Peak
1,2025-06-27 13:00:00,81.19,13,Off-Peak
1,2025-06-27 14:00:00,56.38,14,Off-Peak
1,2025-06-27 15:00:00,94.38,15,Off-Peak
1,2025-06-27 16:00:00,68.76,16,Off-Peak
1,2025-06-27 17:00:00,79.65,17,Off-Peak
1,2025-06-27 18:00:00,104.24,18,Peak
1,2025-06-27 19:00:00,116.66,19,Peak
1,2025-06-27 20:00:00,107.8,20,Peak
1,2025-06-27 21:00:00,108.48,21,Peak
1,2025-06-27 22:00:00,110.83,22,Peak
1,2025-06-27 23:00:00,78.43,23,Off-Peak
1,2025-06-28 00:00:00,36.09,0,Off-Peak
1,2025-06-28 01:00:00,60.34,1,Off-Peak
1,2025-06-28 02:00:00,54.37,2,Off-Peak
1,2025-06-28 03:00:00,59.54,3,Off-Peak
1,2025-06-28 04:00:00,119.75,4,Off-Peak
1,2025-06-28 05:00:00,46.15,5,Off-Peak
1,2025-06-28 06:00:00,43.28,6,Off-Peak
1,2025-06-28 07:00:00,65.22,7,Off-Peak
1,2025-06-28 08:00:00,99.41,8,Peak
1,2025-06-28 09:00:00,92.24,9,Peak
1,2025-06-28 10:00:00,88.89,10,Peak
1,2025-06-28 11:00:00,100.47,11,Peak
1,2025-06-28 12:00:00,86.35,12,Off-Peak
1,2025-06-28 13:00:00,69.61,13,Off-Peak
1,2025-06-28 14:00:00,67.01,14,Off-Peak
1,2025-06-28 15:00:00,61.22,15,Off-Peak
1,2025-06-28 16:00:00,74.36,16,Off-Peak
1,2025-06-28 17:00:00,86.58,17,Off-Peak
1,2025-06-28 18:00:00,227.86,18,Peak
1,2025-06-28 19:00:00,119.36,19,Peak
1,2025-06-28 20:00:00,242.23,20,Peak
1,2025-06-28 21:00:00,123.03,21,Peak
1,2025-06-28 22:00:00,117.01,22,Peak
1,2025-06-28 23:00:00,77.09,23,Off-Peak
1,2025-06-29 00:00:00,56.94,0,Off-Peak
1,2025-06-29 01:00:00,52.7,1,Off-Peak
1,2025-06-29 02:00:00,55.66,2,Off-Peak
1,2025-06-29 03:00:00,43.55,3,Off-Peak
1,2025-06-29 04:00:00,54.62,4,Off-Peak
1,2025-06-29 05:00:00,56.34,5,Off-Peak
1,2025-06-29 06:00:00,38.25,6,Off-Peak
1,2025-06-29 07:00:00,66.83,7,Off-Peak
1,2025-06-29 08:00:00,102.47,8,Peak
1,2025-06-29 09:00:00,84.48,9,Peak
1,2025-06-29 10:00:00,93.12,10,Peak
1,2025-06-29 11:00:00,87.48,11,Peak
1,2025-06-29 12:00:00,70.6,12,Off-Peak
1,2025-06-29 13:00:00,79.68,13,Off-Peak
1,2025-06-29 14:00:00,48.15,14,Off-Peak
1,2025-06-29 15:00:00,82.46,15,Off-Peak
1,2025-06-29 16:00:00,86.35,16,Off-Peak
1,2025-06-29 17:00:00,78.5,17,Off-Peak
1,2025-06-29 18:00:00,103.29,18,Peak
1,2025-06-29 19:00:00,128.51,19,Peak
1,2025-06-29 20:00:00,105.48,20,Peak
1,2025-06-29 21:00:00,118.31,21,Peak
1,2025-06-29 22:00:00,138.84,22,Peak
1,2025-06-29 23:00:00,63.66,23,Off-Peak
1,2025-06-30 00:00:00,66.78,0,Off-Peak
1,2025-06-30 01:00:00,30.43,1,Off-Peak
1,2025-06-30 02:00:00,62.87,2,Off-Peak
1,2025-06-30 03:00:00,49.73,3,Off-Peak
1,2025-06-30 04:00:00,45.7,4,Off-Peak
1,2025-06-30 05:00:00,62.41,5,Off-Peak
1,2025-06-30 06:00:00,69.2,6,Off-Peak
1,2025-06-30 07:00:00,66.68,7,Off-Peak
1,2025-06-30 08:00:00,131.56,8,Peak
1,2025-06-30 09:00:00,105.14,9,Peak
1,2025-06-30 10:00:00,116.06,10,Peak
1,2025-06-30 11:00:00,104.75,11,Peak
1,2025-06-30 12:00:00,63.7,12,Off-Peak
1,2025-06-30 13:00:00,56.78,13,Off-Peak
1,2025-06-30 14:00:00,80.23,14,Off-Peak
1,2025-06-30 15:00:00,77.31,15,Off-Peak
1,2025-06-30 16:00:00,69.23,16,Off-Peak
1,2025-06-30 17:00:00,41.56,17,Off-Peak
1,2025-06-30 18:00:00,129.77,18,Peak
1,2025-06-30 19:00:00,125.47,19,Peak
1,2025-06-30 20:00:00,124.2,20,Peak
1,2025-06-30 21:00:00,121.84,21,Peak
1,2025-06-30 22:00:00,118.81,22,Peak
1,2025-06-30 23:00:00,74.21,23,Off-Peak
1,2025-07-01 00:00:00,84.0,0,Off-Peak
1,2025-07-01 01:00:00,58.04,1,Off-Peak
1,2025-07-01 02:00:00,76.04,2,Off-Peak
1,2025-07-01 03:00:00,76.3,3,Off-Peak
1,2025-07-01 04:00:00,84.99,4,Off-Peak
1,2025-07-01 05:00:00,86.83,5,Off-Peak
1,2025-07-01 06:00:00,100.26,6,Off-Peak
1,2025-07-01 07:00:00,97.43,7,Off-Peak
1,2025-07-01 08:00:00,125.3,8,Peak
1,2025-07-01 09:00:00,104.43,9,Peak
1,2025-07-01 10:00:00,125.32,10,Peak
1,2025-07-01 11:00:00,144.01,11,Peak
1,2025-07-01 12:00:00,85.2,12,Off-Peak
1,2025-07-01 13:00:00,190.9,13,Off-Peak
1,2025-07-01 14:00:00,93.41,14,Off-Peak
1,2025-07-01 15:00:00,93.23,15,Off-Peak
1,2025-07-01 16:00:00,73.31,16,Off-Peak
1,2025-07-01 17:00:00,97.12,17,Off-Peak
1,2025-07-01 18:00:00,126.92,18,Peak
1,2025-07-01 19:00:00,154.16,19,Peak
1,2025-07-01 20:00:00,140.72,20,Peak
1,2025-07-01 21:00:00,163.15,21,Peak
1,2025-07-01 22:00:00,133.1,22,Peak
1,2025-07-01 23:00:00,88.89,23,Off-Peak
1,2025-07-02 00:00:00,87.27,0,Off-Peak
1,2025-07-02 01:00:00,79.51,1,Off-Peak
1,2025-07-02 02:00:00,80.47,2,Off-Peak
1,2025-07-02 03:00:00,61.67,3,Off-Peak
1,2025-07-02 04:00:00,94.94,4,Off-Peak
1,2025-07-02 05:00:00,79.45,5,Off-Peak
1,2025-07-02 06:00:00,90.57,6,Off-Peak
1,2025-07-02 07:00:00,84.42,7,Off-Peak
1,2025-07-02 08:00:00,133.3,8,Peak
1,2025-07-02 09:00:00,111.13,9,Peak
1,2025-07-02 10:00:00,108.9,10,Peak
1,2025-07-02 11:00:00,117.63,11,Peak
1,2025-07-02 12:00:00,121.03,12,Off-Peak
1,2025-07-02 13:00:00,87.63,13,Off-Peak
1,2025-07-02 14:00:00,89.19,14,Off-Peak
1,2025-07-02 15:00:00,92.97,15,Off-Peak
1,2025-07-02 16:00:00,82.66,16,Off-Peak
1,2025-07-02 17:00:00,97.82,17,Off-Peak
1,2025-07-02 18:00:00,141.77,18,Peak
1,2025-07-02 19:00:00,148.46,19,Peak
1,2025-07-02 20:00:00,136.95,20,Peak
1,2025-07-02 21:00:00,150.1,21,Peak
1,2025-07-02 22:00:00,137.22,22,Peak
1,2025-07-02 23:00:00,90.35,23,Off-Peak
1,2025-07-03 00:00:00,70.46,0,Off-Peak
1,2025-07-03 01:00:00,80.24,1,Off-Peak
1,2025-07-03 02:00:00,76.85,2,Off-Peak
1,2025-07-03 03:00:00,71.33,3,Off-Peak
1,2025-07-03 04:00:00,91.18,4,Off-Peak
1,2025-07-03 05:00:00,71.82,5,Off-Peak
1,2025-07-03 06:00:00,100.11,6,Off-Peak
1,2025-07-03 07:00:00,89.17,7,Off-Peak
1,2025-07-03 08:00:00,116.02,8,Peak
1,2025-07-03 09:00:00,122.58,9,Peak
1,2025-07-03 10:00:00,125.97,10,Peak
1,2025-07-03 11:00:00,119.63,11,Peak
1,2025-07-03 12:00:00,89.8,12,Off-Peak
1,2025-07-03 13:00:00,75.3,13,Off-Peak
1,2025-07-03 14:00:00,103.27,14,Off-Peak
1,2025-07-03 15:00:00,63.19,15,Off-Peak
1,2025-07-03 16:00:00,93.4,16,Off-Peak
1,2025-07-03 17:00:00,79.37,17,Off-Peak
1,2025-07-03 18:00:00,127.75,18,Peak
1,2025-07-03 19:00:00,143.8,19,Peak
1,2025-07-03 20:00:00,153.29,20,Peak
1,2025-07-03 21:00:00,159.86,21,Peak
1,2025-07-03 22:00:00,135.47,22,Peak
1,2025-07-03 23:00:00,96.54,23,Off-Peak
1,2025-07-04 00:00:00,74.48,0,Off-Peak
1,2025-07-04 01:00:00,67.82,1,Off-Peak
1,2025-07-04 02:00:00,77.62,2,Off-Peak
1,2025-07-04 03:00:00,78.75,3,Off-Peak
1,2025-07-04 04:00:00,70.84,4,Off-Peak
1,2025-07-04 05:00:00,84.28,5,Off-Peak
1,2025-07-04 06:00:00,89.02,6,Off-Peak
1,2025-07-04 07:00:00,74.84,7,Off-Peak
1,2025-07-04 08:00:00,123.51,8,Peak
1,2025-07-04 09:00:00,107.69,9,Peak
1,2025-07-04 10:00:00,112.24,10,Peak
1,2025-07-04 11:00:00,148.34,11,Peak
1,2025-07-04 12:00:00,86.47,12,Off-Peak
1,2025-07-04 13:00:00,87.88,13,Off-Peak
1,2025-07-04 14:00:00,92.45,14,Off-Peak
1,2025-07-04 15:00:00,112.96,15,Off-Peak
1,2025-07-04 16:00:00,93.41,16,Off-Peak
1,2025-07-04 17:00:00,108.78,17,Off-Peak
1,2025-07-04 18:00:00,150.0,18,Peak
1,2025-07-04 19:00:00,139.81,19,Peak
1,2025-07-04 20:00:00,119.21,20,Peak
1,2025-07-04 21:00:00,142.0,21,Peak
1,2025-07-04 22:00:00,133.66,22,Peak
1,2025-07-04 23:00:00,95.72,23,Off-Peak
1,2025-07-05 00:00:00,91.53,0,Off-Peak
1,2025-07-05 01:00:00,67.45,1,Off-Peak
1,2025-07-05 02:00:00,87.78,2,Off-Peak
1,2025-07-05 03:00:00,80.25,3,Off-Peak
1,2025-07-05 04:00:00,60.22,4,Off-Peak
1,2025-07-05 05:00:00,77.43,5,Off-Peak
1,2025-07-05 06:00:00,94.9,6,Off-Peak
1,2025-07-05 07:00:00,99.24,7,Off-Peak
1,2025-07-05 08:00:00,113.59,8,Peak
1,2025-07-05 09:00:00,130.91,9,Peak
1,2025-07-05 10:00:00,140.22,10,Peak
1,2025-07-05 11:00:00,127.21,11,Peak
1,2025-07-05 12:00:00,84.64,12,Off-Peak
1,2025-07-05 13:00:00,94.75,13,Off-Peak
1,2025-07-05 14:00:00,90.72,14,Off-Peak
1,2025-07-05 15:00:00,100.79,15,Off-Peak
1,2025-07-05 16:00:00,85.29,16,Off-Peak
1,2025-07-05 17:00:00,79.88,17,Off-Peak
1,2025-07-05 18:00:00,145.22,18,Peak
1,2025-07-05 19:00:00,134.74,19,Peak
1,2025-07-05 20:00:00,127.51,20,Peak
1,2025-07-05 21:00:00,198.07,21,Peak
1,2025-07-05 22:00:00,153.49,22,Peak
1,2025-07-05 23:00:00,78.2,23,Off-Peak
1,2025-07-06 00:00:00,75.95,0,Off-Peak
1,2025-07-06 01:00:00,78.25,1,Off-Peak
1,2025-07-06 02:00:00,67.8,2,Off-Peak
1,2025-07-06 03:00:00,73.98,3,Off-Peak
1,2025-07-06 04:00:00,62.81,4,Off-Peak
1,2025-07-06 05:00:00,60.27,5,Off-Peak
1,2025-07-06 06:00:00,90.87,6,Off-Peak
1,2025-07-06 07:00:00,80.25,7,Off-Peak
1,2025-07-06 08:00:00,115.42,8,Peak
1,2025-07-06 09:00:00,111.53,9,Peak
1,2025-07-06 10:00:00,101.23,10,Peak
1,2025-07-06 11:00:00,112.01,11,Peak
1,2025-07-06 12:00:00,73.88,12,Off-Peak
1,2025-07-06 13:00:00,106.71,13,Off-Peak
1,2025-07-06 14:00:00,92.29,14,Off-Peak
1,2025-07-06 15:00:00,87.48,15,Off-Peak
1,2025-07-06 16:00:00,90.77,16,Off-Peak
1,2025-07-06 17:00:00,84.8,17,Off-Peak
1,2025-07-06 18:00:00,138.66,18,Peak
1,2025-07-06 19:00:00,158.43,19,Peak
1,2025-07-06 20:00:00,144.85,20,Peak
1,2025-07-06 21:00:00,150.05,21,Peak
1,2025-07-06 22:00:00,125.98,22,Peak
1,2025-07-06 23:00:00,105.28,23,Off-Peak
1,2025-07-07 00:00:00,101.28,0,Off-Peak
1,2025-07-07 01:00:00,91.8,1,Off-Peak
1,2025-07-07 02:00:00,76.77,2,Off-Peak
1,2025-07-07 03:00:00,61.51,3,Off-Peak
1,2025-07-07 04:00:00,68.51,4,Off-Peak
1,2025-07-07 05:00:00,69.27,5,Off-Peak
1,2025-07-07 06:00:00,91.08,6,Off-Peak
1,2025-07-07 07:00:00,85.8,7,Off-Peak
1,2025-07-07 08:00:00,117.22,8,Peak
1,2025-07-07 09:00:00,125.46,9,Peak
1,2025-07-07 10:00:00,125.21,10,Peak
1,2025-07-07 11:00:00,125.6,11,Peak
1,2025-07-07 12:00:00,86.71,12,Off-Peak
1,2025-07-07 13:00:00,96.33,13,Off-Peak
1,2025-07-07 14:00:00,106.29,14,Off-Peak
1,2025-07-07 15:00:00,83.04,15,Off-Peak
1,2025-07-07 16:00:00,93.27,16,Off-Peak
1,2025-07-07 17:00:00,97.64,17,Off-Peak
1,2025-07-07 18:00:00,136.77,18,Peak
1,2025-07-07 19:00:00,146.86,19,Peak
1,2025-07-07 20:00:00,130.31,20,Peak
1,2025-07-07 21:00:00,153.57,21,Peak
1,2025-07-07 22:00:00,150.62,22,Peak
1,2025-07-07 23:00:00,87.58,23,Off-Peak
1,2025-07-08 00:00:00,65.24,0,Off-Peak
1,2025-07-08 01:00:00,67.32,1,Off-Peak
1,2025-07-08 02:00:00,75.23,2,Off-Peak
1,2025-07-08 03:00:00,70.82,3,Off-Peak
1,2025-07-08 04:00:00,132.7,4,Off-Peak
1,2025-07-08 05:00:00,87.27,5,Off-Peak
1,2025-07-08 06:00:00,79.7,6,Off-Peak
1,2025-07-08 07:00:00,114.46,7,Off-Peak
1,2025-07-08 08:00:00,116.6,8,Peak
1,2025-07-08 09:00:00,139.53,9,Peak
1,2025-07-08 10:00:00,168.74,10,Peak
1,2025-07-08 11:00:00,121.35,11,Peak
1,2025-07-08 12:00:00,96.61,12,Off-Peak
1,2025-07-08 13:00:00,80.95,13,Off-Peak
1,2025-07-08 14:00:00,88.94,14,Off-Peak
1,2025-07-08 15:00:00,88.12,15,Off-Peak
1,2025-07-08 16:00:00,92.75,16,Off-Peak
1,2025-07-08 17:00:00,86.26,17,Off-Peak
1,2025-07-08 18:00:00,150.06,18,Peak
1,2025-07-08 19:00:00,170.68,19,Peak
1,2025-07-08 20:00:00,129.64,20,Peak
1,2025-07-08 21:00:00,138.13,21,Peak
1,2025-07-08 22:00:00,135.88,22,Peak
1,2025-07-08 23:00:00,100.48,23,Off-Peak
1,2025-07-09 00:00:00,66.03,0,Off-Peak
1,2025-07-09 01:00:00,71.17,1,Off-Peak
1,2025-07-09 02:00:00,81.25,2,Off-Peak
1,2025-07-09 03:00:00,57.55,3,Off-Peak
1,2025-07-09 04:00:00,80.98,4,Off-Peak
1,2025-07-09 05:00:00,78.32,5,Off-Peak
1,2025-07-09 06:00:00,94.49,6,Off-Peak
1,2025-07-09 07:00:00,93.2,7,Off-Peak
1,2025-07-09 08:00:00,110.8,8,Peak
1,2025-07-09 09:00:00,102.6,9,Peak
1,2025-07-09 10:00:00,136.71,10,Peak
1,2025-07-09 11:00:00,142.05,11,Peak
1,2025-07-09 12:00:00,103.32,12,Off-Peak
1,2025-07-09 13:00:00,83.58,13,Off-Peak
1,2025-07-09 14:00:00,75.18,14,Off-Peak
1,2025-07-09 15:00:00,94.51,15,Off-Peak
1,2025-07-09 16:00:00,91.33,16,Off-Peak
1,2025-07-09 17:00:00,86.73,17,Off-Peak
1,2025-07-09 18:00:00,132.85,18,Peak
1,2025-07-09 19:00:00,131.72,19,Peak
1,2025-07-09 20:00:00,151.0,20,Peak
1,2025-07-09 21:00:00,139.06,21,Peak
1,2025-07-09 22:00:00,128.83,22,Peak
1,2025-07-09 23:00:00,99.25,23,Off-Peak
1,2025-07-10 00:00:00,71.41,0,Off-Peak
1,2025-07-10 01:00:00,81.99,1,Off-Peak
1,2025-07-10 02:00:00,76.91,2,Off-Peak
1,2025-07-10 03:00:00,82.35,3,Off-Peak
1,2025-07-10 04:00:00,84.81,4,Off-Peak
1,2025-07-10 05:00:00,50.89,5,Off-Peak
1,2025-07-10 06:00:00,79.12,6,Off-Peak
1,2025-07-10 07:00:00,92.52,7,Off-Peak
1,2025-07-10 08:00:00,119.32,8,Peak
1,2025-07-10 09:00:00,120.45,9,Peak
1,2025-07-10 10:00:00,108.55,10,Peak
1,2025-07-10 11:00:00,127.41,11,Peak
1,2025-07-10 12:00:00,86.38,12,Off-Peak
1,2025-07-10 13:00:00,87.64,13,Off-Peak
1,2025-07-10 14:00:00,95.55,14,Off-Peak
1,2025-07-10 15:00:00,76.69,15,Off-Peak
1,2025-07-10 16:00:00,84.01,16,Off-Peak
1,2025-07-10 17:00:00,87.77,17,Off-Peak
1,2025-07-10 18:00:00,136.72,18,Peak
1,2025-07-10 19:00:00,135.1,19,Peak
1,2025-07-10 20:00:00,128.25,20,Peak
1,2025-07-10 21:00:00,133.26,21,Peak
1,2025-07-10 22:00:00,120.7,22,Peak
1,2025-07-10 23:00:00,89.14,23,Off-Peak
1,2025-07-11 00:00:00,85.77,0,Off-Peak
1,2025-07-11 01:00:00,76.78,1,Off-Peak
1,2025-07-11 02:00:00,79.24,2,Off-Peak
1,2025-07-11 03:00:00,204.37,3,Off-Peak
1,2025-07-11 04:00:00,85.55,4,Off-Peak
1,2025-07-11 05:00:00,72.62,5,Off-Peak
1,2025-07-11 06:00:00,88.53,6,Off-Peak
1,2025-07-11 07:00:00,80.29,7,Off-Peak
1,2025-07-11 08:00:00,126.68,8,Peak
1,2025-07-11 09:00:00,110.77,9,Peak
1,2025-07-11 10:00:00,133.98,10,Peak
1,2025-07-11 11:00:00,107.25,11,Peak
1,2025-07-11 12:00:00,86.98,12,Off-Peak
1,2025-07-11 13:00:00,92.27,13,Off-Peak
1,2025-07-11 14:00:00,88.37,14,Off-Peak
1,2025-07-11 15:00:00,84.32,15,Off-Peak
1,2025-07-11 16:00:00,89.3,16,Off-Peak
1,2025-07-11 17:00:00,106.97,17,Off-Peak
1,2025-07-11 18:00:00,128.42,18,Peak
1,2025-07-11 19:00:00,151.36,19,Peak
1,2025-07-11 20:00:00,133.31,20,Peak
1,2025-07-11 21:00:00,153.72,21,Peak
1,2025-07-11 22:00:00,154.0,22,Peak
1,2025-07-11 23:00:00,89.2,23,Off-Peak
1,2025-07-12 00:00:00,78.52,0,Off-Peak
1,2025-07-12 01:00:00,90.06,1,Off-Peak
1,2025-07-12 02:00:00,66.13,2,Off-Peak
1,2025-07-12 03:00:00,68.17,3,Off-Peak
1,2025-07-12 04:00:00,56.25,4,Off-Peak
1,2025-07-12 05:00:00,81.39,5,Off-Peak
1,2025-07-12 06:00:00,101.72,6,Off-Peak
1,2025-07-12 07:00:00,153.66,7,Off-Peak
1,2025-07-12 08:00:00,123.63,8,Peak
1,2025-07-12 09:00:00,109.21,9,Peak
1,2025-07-12 10:00:00,118.32,10,Peak
1,2025-07-12 11:00:00,123.49,11,Peak
1,2025-07-12 12:00:00,80.93,12,Off-Peak
1,2025-07-12 13:00:00,83.89,13,Off-Peak
1,2025-07-12 14:00:00,89.65,14,Off-Peak
1,2025-07-12 15:00:00,94.71,15,Off-Peak
1,2025-07-12 16:00:00,67.38,16,Off-Peak
1,2025-07-12 17:00:00,103.32,17,Off-Peak
1,2025-07-12 18:00:00,153.85,18,Peak
1,2025-07-12 19:00:00,135.91,19,Peak
1,2025-07-12 20:00:00,129.99,20,Peak
1,2025-07-12 21:00:00,136.04,21,Peak
1,2025-07-12 22:00:00,140.52,22,Peak
1,2025-07-12 23:00:00,91.43,23,Off-Peak
1,2025-07-13 00:00:00,96.73,0,Off-Peak
1,2025-07-13 01:00:00,74.86,1,Off-Peak
1,2025-07-13 02:00:00,76.5,2,Off-Peak
1,2025-07-13 03:00:00,72.31,3,Off-Peak
1,2025-07-13 04:00:00,73.89,4,Off-Peak
1,2025-07-13 05:00:00,76.73,5,Off-Peak
1,2025-07-13 06:00:00,84.44,6,Off-Peak
1,2025-07-13 07:00:00,81.24,7,Off-Peak
1,2025-07-13 08:00:00,122.18,8,Peak
1,2025-07-13 09:00:00,116.23,9,Peak
1,2025-07-13 10:00:00,108.23,10,Peak
1,2025-07-13 11:00:00,136.23,11,Peak
1,2025-07-13 12:00:00,100.23,12,Off-Peak
1,2025-07-13 13:00:00,85.34,13,Off-Peak
1,2025-07-13 14:00:00,91.7,14,Off-Peak
1,2025-07-13 15:00:00,77.84,15,Off-Peak
1,2025-07-13 16:00:00,76.35,16,Off-Peak
1,2025-07-13 17:00:00,91.89,17,Off-Peak
1,2025-07-13 18:00:00,139.15,18,Peak
1,2025-07-13 19:00:00,136.64,19,Peak
1,2025-07-13 20:00:00,143.24,20,Peak
1,2025-07-13 21:00:00,137.59,21,Peak
1,2025-07-13 22:00:00,130.88,22,Peak
1,2025-07-13 23:00:00,77.63,23,Off-Peak
1,2025-07-14 00:00:00,223.26,0,Off-Peak
1,2025-07-14 01:00:00,67.61,1,Off-Peak
1,2025-07-14 02:00:00,122.96,2,Off-Peak
1,2025-07-14 03:00:00,67.96,3,Off-Peak
1,2025-07-14 04:00:00,75.7,4,Off-Peak
1,2025-07-14 05:00:00,77.57,5,Off-Peak
1,2025-07-14 06:00:00,75.22,6,Off-Peak
1,2025-07-14 07:00:00,91.65,7,Off-Peak
1,2025-07-14 08:00:00,127.57,8,Peak
1,2025-07-14 09:00:00,138.27,9,Peak
1,2025-07-14 10:00:00,126.58,10,Peak
1,2025-07-14 11:00:00,113.34,11,Peak
1,2025-07-14 12:00:00,94.38,12,Off-Peak
1,2025-07-14 13:00:00,100.24,13,Off-Peak
1,2025-07-14 14:00:00,101.02,14,Off-Peak
1,2025-07-14 15:00:00,100.28,15,Off-Peak
1,2025-07-14 16:00:00,95.37,16,Off-Peak
1,2025-07-14 17:00:00,98.15,17,Off-Peak
1,2025-07-14 18:00:00,131.52,18,Peak
1,2025-07-14 19:00:00,135.69,19,Peak
1,2025-07-14 20:00:00,139.36,20,Peak
1,2025-07-14 21:00:00,154.95,21,Peak
1,2025-07-14 22:00:00,127.92,22,Peak
1,2025-07-14 23:00:00,96.89,23,Off-Peak
1,2025-07-15 00:00:00,66.29,0,Off-Peak
1,2025-07-15 01:00:00,71.67,1,Off-Peak
1,2025-07-15 02:00:00,71.29,2,Off-Peak
1,2025-07-15 03:00:00,73.76,3,Off-Peak
1,2025-07-15 04:00:00,65.99,4,Off-Peak
1,2025-07-15 05:00:00,95.85,5,Off-Peak
1,2025-07-15 06:00:00,96.44,6,Off-Peak
1,2025-07-15 07:00:00,92.56,7,Off-Peak
1,2025-07-15 08:00:00,117.09,8,Peak
1,2025-07-15 09:00:00,129.9,9,Peak
1,2025-07-15 10:00:00,139.03,10,Peak
1,2025-07-15 11:00:00,117.12,11,Peak
1,2025-07-15 12:00:00,92.48,12,Off-Peak
1,2025-07-15 13:00:00,89.06,13,Off-Peak
1,2025-07-15 14:00:00,117.59,14,Off-Peak
1,2025-07-15 15:00:00,87.28,15,Off-Peak
1,2025-07-15 16:00:00,90.01,16,Off-Peak
1,2025-07-15 17:00:00,89.99,17,Off-Peak
1,2025-07-15 18:00:00,146.77,18,Peak
1,2025-07-15 19:00:00,147.81,19,Peak
1,2025-07-15 20:00:00,143.07,20,Peak
1,2025-07-15 21:00:00,154.07,21,Peak
1,2025-07-15 22:00:00,136.69,22,Peak
1,2025-07-15 23:00:00,98.08,23,Off-Peak
1,2025-07-16 00:00:00,67.0,0,Off-Peak
1,2025-07-16 01:00:00,72.78,1,Off-Peak
1,2025-07-16 02:00:00,83.26,2,Off-Peak
1,2025-07-16 03:00:00,75.75,3,Off-Peak
1,2025-07-16 04:00:00,67.59,4,Off-Peak
1,2025-07-16 05:00:00,97.21,5,Off-Peak
1,2025-07-16 06:00:00,87.25,6,Off-Peak
1,2025-07-16 07:00:00,94.03,7,Off-Peak
1,2025-07-16 08:00:00,107.74,8,Peak
1,2025-07-16 09:00:00,126.74,9,Peak
1,2025-07-16 10:00:00,133.33,10,Peak
1,2025-07-16 11:00:00,106.29,11,Peak
1,2025-07-16 12:00:00,84.14,12,Off-Peak
1,2025-07-16 13:00:00,98.79,13,Off-Peak
1,2025-07-16 14:00:00,90.81,14,Off-Peak
1,2025-07-16 15:00:00,91.13,15,Off-Peak
1,2025-07-16 16:00:00,87.81,16,Off-Peak
1,2025-07-16 17:00:00,104.5,17,Off-Peak
1,2025-07-16 18:00:00,150.03,18,Peak
1,2025-07-16 19:00:00,129.18,19,Peak
1,2025-07-16 20:00:00,141.21,20,Peak
1,2025-07-16 21:00:00,142.62,21,Peak
1,2025-07-16 22:00:00,154.56,22,Peak
1,2025-07-16 23:00:00,86.14,23,Off-Peak
1,2025-07-17 00:00:00,68.59,0,Off-Peak
1,2025-07-17 01:00:00,65.23,1,Off-Peak
1,2025-07-17 02:00:00,73.51,2,Off-Peak
1,2025-07-17 03:00:00,73.21,3,Off-Peak
1,2025-07-17 04:00:00,73.66,4,Off-Peak
1,2025-07-17 05:00:00,84.39,5,Off-Peak
1,2025-07-17 06:00:00,89.99,6,Off-Peak
1,2025-07-17 07:00:00,83.53,7,Off-Peak
1,2025-07-17 08:00:00,88.99,8,Peak
1,2025-07-17 09:00:00,122.68,9,Peak
1,2025-07-17 10:00:00,107.64,10,Peak
